"","OTU","Sample","Abundance","Replicates","Treatment","Genotype","Day","Kingdom","Phylum","Class","Order","Family","Genus"
"122","57b50e6e3ddfafe90166e29ca03d3259","MBSF25",0.306082638765739,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"123","57b50e6e3ddfafe90166e29ca03d3259","MBSF32",0.282118440912723,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"124","57b50e6e3ddfafe90166e29ca03d3259","MBSF26",0.264763342509546,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"125","57b50e6e3ddfafe90166e29ca03d3259","MBSF24",0.258363652498003,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"126","57b50e6e3ddfafe90166e29ca03d3259","MBSF2",0.255052295692253,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"127","57b50e6e3ddfafe90166e29ca03d3259","MBSF23",0.245026363596083,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"128","57b50e6e3ddfafe90166e29ca03d3259","MBSF20",0.234039723355205,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"129","57b50e6e3ddfafe90166e29ca03d3259","MBSF3",0.229987918922547,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"130","57b50e6e3ddfafe90166e29ca03d3259","MBSF19",0.222899337218095,1,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"131","57b50e6e3ddfafe90166e29ca03d3259","MBSF30",0.222635988828302,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"132","57b50e6e3ddfafe90166e29ca03d3259","R1D2BW",0.176802702943007,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"133","57b50e6e3ddfafe90166e29ca03d3259","R3D2BW8532",0.176603673143466,3,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"134","57b50e6e3ddfafe90166e29ca03d3259","MBSF12",0.173799397483608,3,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"135","57b50e6e3ddfafe90166e29ca03d3259","R1D3BW",0.162380635132134,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"136","57b50e6e3ddfafe90166e29ca03d3259","MBSF15",0.156133664243928,3,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"137","57b50e6e3ddfafe90166e29ca03d3259","MBSF17",0.150800336983993,2,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"138","57b50e6e3ddfafe90166e29ca03d3259","R3D3BW",0.136951705804165,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"139","57b50e6e3ddfafe90166e29ca03d3259","MBSF11",0.133135439280493,2,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"140","57b50e6e3ddfafe90166e29ca03d3259","MBSF14",0.129444099654225,2,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"141","57b50e6e3ddfafe90166e29ca03d3259","R2D3BW",0.127525700106345,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"142","57b50e6e3ddfafe90166e29ca03d3259","R2D2BW",0.123049645390071,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"143","57b50e6e3ddfafe90166e29ca03d3259","R2D1BW",0.114545454545455,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"144","57b50e6e3ddfafe90166e29ca03d3259","R3D1BW",0.113086266512989,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"145","0b76ed32aae3ae96108843afe56333b1","MBSF8",0.0539187452926321,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"146","0b76ed32aae3ae96108843afe56333b1","MBSF7",0.0537162611354873,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"147","0b76ed32aae3ae96108843afe56333b1","MBSF9",0.0418180207318154,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"148","0b76ed32aae3ae96108843afe56333b1","MBSF25",0.0395016846958681,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"149","0b76ed32aae3ae96108843afe56333b1","MBSF19",0.0338508073484276,1,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"150","0b76ed32aae3ae96108843afe56333b1","MBSF24",0.0311030260005324,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"151","0b76ed32aae3ae96108843afe56333b1","MBSF17",0.0271804194563916,2,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"152","0b76ed32aae3ae96108843afe56333b1","MBSF3",0.0251465389950333,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"153","0b76ed32aae3ae96108843afe56333b1","MBSF20",0.0238960808654017,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"154","0b76ed32aae3ae96108843afe56333b1","MBSF6",0.0229946286678208,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"155","0b76ed32aae3ae96108843afe56333b1","MBSF5",0.0190151145782545,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"156","0b76ed32aae3ae96108843afe56333b1","MBSF2",0.017683034922886,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"157","0b76ed32aae3ae96108843afe56333b1","MBSF23",0.0122291638973814,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"158","0b76ed32aae3ae96108843afe56333b1","MBSF26",0.00679335760589646,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"159","0b76ed32aae3ae96108843afe56333b1","MBSF32",0.00603746781496937,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"160","0b76ed32aae3ae96108843afe56333b1","MBSF15",0.00562843467470307,3,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"161","0b76ed32aae3ae96108843afe56333b1","MBSF14",0.00558560156042202,2,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"162","0b76ed32aae3ae96108843afe56333b1","MBSF30",0.00527552422751252,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"163","0b76ed32aae3ae96108843afe56333b1","R3D1BW",0.00367940420250022,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"164","0b76ed32aae3ae96108843afe56333b1","R2D1BW",0.00341463414634146,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"165","0b76ed32aae3ae96108843afe56333b1","R2D2BW",0.00230496453900709,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"166","0b76ed32aae3ae96108843afe56333b1","R2D3BW",0.00199397376816732,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"167","0b76ed32aae3ae96108843afe56333b1","MBSF4",0.00164021633123504,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"168","0b76ed32aae3ae96108843afe56333b1","MBSF10",0.00150695860296073,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"169","0b76ed32aae3ae96108843afe56333b1","MBSF16",0.00137368724243364,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"170","0b76ed32aae3ae96108843afe56333b1","MBSF1",0.00120010667614899,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"171","0b76ed32aae3ae96108843afe56333b1","R1D3BW",0.00119920053297801,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"172","0b76ed32aae3ae96108843afe56333b1","MBSF22",0.0010199104252583,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"173","0b76ed32aae3ae96108843afe56333b1","R3D3BW",0.000974745237040319,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"174","0b76ed32aae3ae96108843afe56333b1","MBSF28",0.000489236790606654,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"175","0b76ed32aae3ae96108843afe56333b1","MBSF13",0.000443616360571378,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"176","0b76ed32aae3ae96108843afe56333b1","R1D1BW",0.00035495607418582,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"177","0b76ed32aae3ae96108843afe56333b1","MBSF11",0.000354437109565372,2,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"178","0b76ed32aae3ae96108843afe56333b1","R1D2BW",0.000177825197830533,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"179","0b76ed32aae3ae96108843afe56333b1","MBSF12",0.00013290802764487,3,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA
"180","5d81b46613a582d1a94fa803c90e44fe","MBSF15",0.241579507179578,3,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"181","5d81b46613a582d1a94fa803c90e44fe","MBSF14",0.099920205691994,2,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"182","5d81b46613a582d1a94fa803c90e44fe","MBSF19",0.0778879943063031,1,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"183","5d81b46613a582d1a94fa803c90e44fe","MBSF11",0.0719950378804661,2,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"184","5d81b46613a582d1a94fa803c90e44fe","MBSF17",0.065179798696404,2,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"185","5d81b46613a582d1a94fa803c90e44fe","R3D3BW",0.0535666814355339,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"186","5d81b46613a582d1a94fa803c90e44fe","R2D3BW",0.0398351648351648,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"187","5d81b46613a582d1a94fa803c90e44fe","R2D2BW",0.0394946808510638,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"188","5d81b46613a582d1a94fa803c90e44fe","MBSF12",0.0392078681552366,3,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"189","5d81b46613a582d1a94fa803c90e44fe","R2D1BW",0.0364079822616408,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"190","5d81b46613a582d1a94fa803c90e44fe","MBSF23",0.0346492977092472,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"191","5d81b46613a582d1a94fa803c90e44fe","MBSF9",0.0337999468414991,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"192","5d81b46613a582d1a94fa803c90e44fe","MBSF6",0.030940648998979,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"193","5d81b46613a582d1a94fa803c90e44fe","R3D1BW",0.0295682241333452,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"194","5d81b46613a582d1a94fa803c90e44fe","MBSF3",0.0292183095440512,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"195","5d81b46613a582d1a94fa803c90e44fe","MBSF7",0.0251296370163542,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"196","5d81b46613a582d1a94fa803c90e44fe","MBSF26",0.0238877541958973,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"197","5d81b46613a582d1a94fa803c90e44fe","MBSF4",0.0214558028193989,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"198","5d81b46613a582d1a94fa803c90e44fe","R1D3BW",0.02145236508994,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"199","5d81b46613a582d1a94fa803c90e44fe","MBSF8",0.0213548358513136,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"200","5d81b46613a582d1a94fa803c90e44fe","MBSF20",0.0198173435006207,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"201","5d81b46613a582d1a94fa803c90e44fe","MBSF10",0.0177732470525663,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"202","5d81b46613a582d1a94fa803c90e44fe","MBSF5",0.0164443065466956,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"203","5d81b46613a582d1a94fa803c90e44fe","MBSF22",0.0152099685158086,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"204","5d81b46613a582d1a94fa803c90e44fe","MBSF30",0.0149399299552245,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"205","5d81b46613a582d1a94fa803c90e44fe","MBSF1",0.014356831718375,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"206","5d81b46613a582d1a94fa803c90e44fe","MBSF13",0.0132641291810842,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"207","5d81b46613a582d1a94fa803c90e44fe","MBSF32",0.0132291574180946,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"208","5d81b46613a582d1a94fa803c90e44fe","MBSF2",0.0120546002481829,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"209","5d81b46613a582d1a94fa803c90e44fe","MBSF31",0.0102795870441756,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"210","5d81b46613a582d1a94fa803c90e44fe","R1D2BW",0.010180492575798,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"211","5d81b46613a582d1a94fa803c90e44fe","MBSF28",0.00845045365593311,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"212","5d81b46613a582d1a94fa803c90e44fe","R3D2BW8532",0.00820690267057049,3,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"213","5d81b46613a582d1a94fa803c90e44fe","MBSF16",0.0068241237204768,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"214","5d81b46613a582d1a94fa803c90e44fe","MBSF24",0.00483627651078179,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"215","5d81b46613a582d1a94fa803c90e44fe","MBSF25",0.00430040787373648,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"216","5d81b46613a582d1a94fa803c90e44fe","R1D1BW",0.00354956074185819,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"217","7c1e7088486f649af5afdef83983769a","MBSF6",0.0324943401251831,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"218","7c1e7088486f649af5afdef83983769a","MBSF7",0.0247307538891105,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"219","7c1e7088486f649af5afdef83983769a","MBSF26",0.0202912707574816,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"220","7c1e7088486f649af5afdef83983769a","MBSF23",0.0194514599672117,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"221","7c1e7088486f649af5afdef83983769a","MBSF32",0.0143833792062506,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"222","7c1e7088486f649af5afdef83983769a","MBSF22",0.0137466187752206,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"223","7c1e7088486f649af5afdef83983769a","MBSF9",0.0134225214848941,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"224","7c1e7088486f649af5afdef83983769a","MBSF8",0.012804040583049,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"225","7c1e7088486f649af5afdef83983769a","MBSF5",0.012277824564514,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"226","7c1e7088486f649af5afdef83983769a","MBSF3",0.00926215938073292,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"227","7c1e7088486f649af5afdef83983769a","MBSF25",0.00908849086717503,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"228","7c1e7088486f649af5afdef83983769a","MBSF24",0.0087407933268258,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"229","7c1e7088486f649af5afdef83983769a","MBSF4",0.00837840234063303,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"230","7c1e7088486f649af5afdef83983769a","MBSF20",0.00722645859194893,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"231","7c1e7088486f649af5afdef83983769a","MBSF2",0.00709094132246056,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"232","7c1e7088486f649af5afdef83983769a","MBSF16",0.00531749900296894,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"233","7c1e7088486f649af5afdef83983769a","MBSF31",0.00505117639239665,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"234","7c1e7088486f649af5afdef83983769a","MBSF30",0.00376823159108037,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"235","7c1e7088486f649af5afdef83983769a","R3D2BW8532",0.00354893088457102,3,"Wastewater_Control","CONTROL","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"236","7c1e7088486f649af5afdef83983769a","MBSF13",0.00350456924851389,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"237","7c1e7088486f649af5afdef83983769a","MBSF28",0.00329122931862658,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"238","7c1e7088486f649af5afdef83983769a","MBSF19",0.00257995640763311,1,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"239","7c1e7088486f649af5afdef83983769a","R1D1BW",0.00208536693584169,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"240","7c1e7088486f649af5afdef83983769a","MBSF17",0.0019066199618676,2,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"241","7c1e7088486f649af5afdef83983769a","MBSF10",0.00186153709777502,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"242","7c1e7088486f649af5afdef83983769a","MBSF1",0.00182238421192995,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"243","7c1e7088486f649af5afdef83983769a","R1D3BW",0.00173217854763491,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"244","7c1e7088486f649af5afdef83983769a","R1D2BW",0.00142260158264426,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"245","7c1e7088486f649af5afdef83983769a","MBSF15",0.00141818826449211,3,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"246","7c1e7088486f649af5afdef83983769a","MBSF14",0.00124124479120489,2,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
